latitude,longitude,altitude,geometry,pull_date,fire_name,fire_number,area,report_date,dayof_pull
28.304,-96.823,,Point,10/4/2009,TOUR_LOOP,TX-ARR-000008,4000,10/2/2009,1
35.209,-112.236,,Point,10/11/2009,Twin_Fire,AZ-KNF-1050,908,10/9/2009,1
47.924,-120.416,,Point,10/11/2009,PRESTON-FOX,WA-OWF-1078,1370,10/10/2009,1
41.638,-124.075,,Point,10/11/2009,WILSON,CA-HUU-6017,150,10/10/2009,1
41.194,-123.629,,Point,10/11/2009,Mill_Creek_#4,CA-HIA-0221,1109,10/10/2009,1
34.317,-117.503,,Point,10/11/2009,SHEEP,CA-BDF-13278,7128,10/10/2009,1
47.193,-115.596,,Point,10/11/2009,Nugget,ID-IPF-004023,1250,10/9/2009,1
34.277,-110.867,,Point,10/25/2009,Bachelor,AZ-ASF-090370,100,10/20/2009,1
33.605,-109.444,,Point,11/8/2009,Reno,AZ-ASF-090319,4949,11/7/2009,1
32.181,-105.237,,Point,11/8/2009,Number_5,NM-MEA-,1000,11/7/2009,1
35.133,-84.367,,Point,11/8/2009,Ditney,TN-CNF-000017,172,11/7/2009,1
35.745,-82.39,,Point,4/25/2010,Stoney_Fork,NC-NCF-100059,328,4/22/2010,1
36.106,-82.048,,Point,4/25/2010,Bowling_Green,NC-NCF-100054,200,4/22/2010,1
47.603,-92.083,,Point,4/25/2010,Tower_Complex,MN-MNS-245250,558,4/24/2010,1
47.16,-93.012,,Point,4/25/2010,Floodwood_Lake_-_82,MN-MNS-251-00821,547,4/24/2010,1
47.477,-95.925,,Point,4/25/2010,Nelson_Prairie,MN-DLR-0020,535,4/24/2010,1
20.822,-156.597,,Point,5/9/2010,KOAI,HI-CNTY-MA10-002,700,5/6/2010,1
32.778,-114.578,,Point,5/9/2010,HAUGHTELIN,AZ-FYA-100242,352,5/8/2010,1
35.346,-111.587,,Point,5/9/2010,89 MESA,AZ-COF-057,521,5/8/2010,1
64.054,-149.183,,Point,5/16/2010,263 PARKS,AK-FAS-011099,261,5/15/2010,1
35.052,-119.576,,Point,5/16/2010,COTTON,CA-CND-1112,900,5/15/2010,1
35.019,-119.278,,Point,5/16/2010,METZEN,CA-KRN-1013254,350,5/15/2010,1
30.317,-82.478,,Point,5/16/2010,MOTHER'S DAY,FL-FNF-010022,3740,5/15/2010,1
66.553,-145.122,,Point,5/23/2010,SUCKER RIVER,AK-UYD-000152,400,5/22/2010,1
64.658,-149.883,,Point,5/23/2010,TOKLAT,AK-TAD-000128,28000,5/22/2010,1
32.139,-104.554,,Point,5/23/2010,NEW,NM-CCP-1004,6000,5/22/2010,1
44.571,-84.379,,Point,5/23/2010,MERIDIAN BOUNDARY COMPLEX,MI-MIS-201020001,9625,5/21/2010,1
36.947,-105.173,,Point,5/30/2010,H12,NM-N2S-038,5074,5/29/2010,1
32.139,-104.554,,Point,5/30/2010,NEW,NM-CCP-1004,17309,5/29/2010,1
38.116,-108.197,,Point,5/30/2010,BEAVER,CO-UPD-032,2641,5/29/2010,1
63.333,-143.317,,Point,5/30/2010,EAGLE TRAIL,AK-TAS-013208,8640,5/29/2010,1
64.658,-149.883,,Point,5/30/2010,TOKLAT,AK-TAD-000128,60000,5/29/2010,1
65.2,-149.998,,Point,5/30/2010,APPLEGATE,AK-TAD-000213,11689,5/29/2010,1
64.756,-151.773,,Point,5/30/2010,CHITANATALA,AK-TAD-000222,13538,5/29/2010,1
64.335,-145.694,,Point,5/30/2010,GILLES CREEK,AK-DAS-012219,15000,5/29/2010,1
62.395,-153.503,,Point,5/30/2010,TURQUOISE LAKE,AK-SWS-004137,22000,5/29/2010,1
65.413,-148.994,,Point,5/30/2010,CASCADEN RIDGE,AK-TAD-000240,9589,5/29/2010,1
65.9,-152.517,,Point,5/30/2010,SLOKENJIKH,AK-TAD-000266,3850,5/29/2010,1
63.645,-156.306,,Point,5/30/2010,MCCLEAN CREEK,AK-SWS-73004269,2000,5/29/2010,1
65.369,-145.571,,Point,5/30/2010,FRYINGPAN CREEK,AK-UYD-000193,1975,5/28/2010,1
63.901,-145.993,,Point,5/30/2010,MISSISSIPPI IMPACT AREA,AK-MID-000138,1545,5/29/2010,1
64.786,-146.224,,Point,5/30/2010,GRANITE TORS,AK-FAS-011230,1200,5/29/2010,1
63.933,-148.817,,Point,5/30/2010,POPAVICH,AK-FAS-011206,1200,5/29/2010,1
63.301,-154.033,,Point,5/30/2010,NORTH FORK,AK-SWS-73004264,1000,5/29/2010,1
64.137,-152.85,,Point,5/30/2010,SISCHU 2,AK-TAD-000257,800,5/29/2010,1
64.203,-152.637,,Point,5/30/2010,SISCHU 1,AK-TAD-000256,650,5/29/2010,1
62.446,-158.539,,Point,5/30/2010,REINDEER RIVER,AK-SWS-73004261,650,5/29/2010,1
63.989,-144.284,,Point,5/30/2010,SOUTH FORK HEALY,AK-DAS-012250,515,5/28/2010,1
65.779,-147.526,,Point,5/30/2010,SOUTH SCHWATKA,AK-UYD-000242,500,5/29/2010,1
62.479,-154.749,,Point,5/30/2010,LONE MOUNTAIN,AK-SWS-73004276,500,5/29/2010,1
63.7,-145.167,,Point,5/30/2010,UPPER GERSTLE,AK-DAS-012231,200,5/28/2010,1
67.581,-144.116,,Point,5/30/2010,SHEENJEK 2,AK-UYD-000251,200,5/28/2010,1
31.818,-109.203,,Point,5/30/2010,HORSESHOE,AZ-CNF-010037,1200,5/29/2010,1
63.333,-143.317,,Point,6/6/2010,EAGLE TRAIL,AK-TAS-013208,17879,6/5/2010,1
64.335,-145.694,,Point,6/6/2010,GILLES CREEK,AK-DAS-012219,18100,6/5/2010,1
62.395,-153.503,,Point,6/6/2010,TURQUOISE LAKE,AK-SWS-004137,95616,6/5/2010,1
65.2,-149.998,,Point,6/6/2010,APPLEGATE,AK-TAD-000213,17446,6/5/2010,1
64.658,-149.883,,Point,6/6/2010,TOKLAT 2,AK-TAD-000899,6106,6/5/2010,1
61.312,-148.973,,Point,6/6/2010,EKLUTNA,AK-MSS-001278,1692.7,6/5/2010,1
65.323,-141.317,,Point,6/6/2010,WATERFALL,AK-UYD-000332,500,6/3/2010,1
67.529,-145.414,,Point,6/6/2010,CHRISTIAN RIVER,AK-UYD-000342,300,6/5/2010,1
35.85,-106.761,,Point,6/6/2010,RIO,NM-SNF-000047,1356,6/5/2010,1
30.247,-104.429,,Point,6/6/2010,BRIGHT RANCH,TX-TXS-010008,7800,6/5/2010,1
30.683,-104.281,,Point,6/6/2010,YORK,TX-TXS-010007,3520,6/5/2010,1
30.783,-104.983,,Point,6/6/2010,ROBBERS ROOST,TX-TXS-010006,9362,6/4/2010,1
38.116,-108.197,,Point,6/6/2010,BEAVER,CO-UPD-032,2641,6/1/2010,1
31.818,-109.203,,Point,6/6/2010,HORSESHOE,AZ-CNF-010037,2200,6/5/2010,1
63.333,-143.317,,Point,6/13/2010,EAGLE TRAIL,AK-TAS-013208,17934,6/12/2010,1
64.335,-145.694,,Point,6/13/2010,DELTA COMPLEX,AK-DAS-012219,27518,6/12/2010,1
65.2,-149.998,,Point,6/13/2010,APPLEGATE,AK-TAD-000213,17466,6/12/2010,1
64.658,-149.883,,Point,6/13/2010,TOKLAT 2,AK-TAD-000899,188807,6/12/2010,1
68.143,-158.945,,Point,6/13/2010,SIDIK LAKE,AK-GAD-000398,18189,6/12/2010,1
65.994,-152.21,,Point,6/13/2010,HOLONADA,AK-TAD-000337,6840,6/12/2010,1
61.312,-148.973,,Point,6/13/2010,EKLUTNA,AK-MSS-001278,1693,6/11/2010,1
65.426,-154.386,,Point,6/13/2010,WEST FORK,AK-TAD-000402,200,6/12/2010,1
64.511,-148.111,,Point,6/13/2010,CLEAR CREEK BUTTES,AK-MID-000093,105,6/12/2010,1
20.814,-156.516,,Point,6/13/2010,MAALAEA,HI-CNTY-0001,6200,6/12/2010,1
37.503,-120.41,,Point,6/13/2010,ROBINSON,CA-MMU-008291,1625,6/12/2010,1
31.967,-104.916,,Point,6/13/2010,CUTOFF,TX-GUP-000002,9841,6/12/2010,1
36.039,-106.444,,Point,6/13/2010,SOUTH FORK,NM-SNF-000056,1800,6/12/2010,1
33.16,-107.971,,Point,6/13/2010,ASPEN,NM-GNF-000324,1620,6/12/2010,1
35.976,-106.764,,Point,6/13/2010,RED FERN,NM-SNF-000055,103,6/12/2010,1
31.818,-109.203,,Point,6/13/2010,HORSESHOE,AZ-CNF-010037,2900,6/12/2010,1
33.715,-109.49,,Point,6/13/2010,BOGGY COMPLEX,AZ-ASF-1000095,1345,6/12/2010,1
63.333,-143.317,,Point,6/20/2010,EAGLE TRAIL,AK-TAS-013208,17934,6/19/2010,1
63.933,-148.817,,Point,6/20/2010,POPAVICH,AK-FAS-011206,2100,6/18/2010,1
64.658,-149.883,,Point,6/20/2010,TOKLAT 2,AK-TAD-000899,188807,6/19/2010,1
65.2,-149.998,,Point,6/20/2010,APPLEGATE,AK-TAD-000213,17446,6/17/2010,1
64.706,-148.098,,Point,6/20/2010,WILLOW CREEK,AK-MID-000399,663,6/19/2010,1
42.741,-115.339,,Point,6/20/2010,DOVE SPRINGS,ID-TFD-000136,2000,6/19/2010,1
40.669,-112.731,,Point,6/20/2010,DELLE,UT-SLD-000147,1400,6/19/2010,1
35.681,-105.479,,Point,6/20/2010,TECOLOTE,NM-SNF-000057,792,6/19/2010,1
36.039,-106.444,,Point,6/20/2010,SOUTH FORK,NM-SNF-000056,12989,6/19/2010,1
35.343,-111.985,,Point,6/20/2010,EAGLE ROCK,AZ-KNF-000414,3420,6/19/2010,1
31.98,-104.914,,Point,6/20/2010,CUTOFF,TX-GUP-000002,10362,6/19/2010,1
33.16,-107.971,,Point,6/20/2010,ASPEN,NM-GNF-000324,3000,6/19/2010,1
32.26,-106.52,,Point,6/20/2010,FT. BLISS 2,NM-LCD-370,5160,6/19/2010,1
37.806,-105.506,,Point,6/20/2010,MEDANO,CO-GSP-000464,4312,6/19/2010,1
30.128,-104.493,,Point,6/20/2010,PATAN-BRITE,TX-TXS-010012,400,6/19/2010,1
31.818,-109.203,,Point,6/20/2010,HORSESHOE,AZ-CNF-010037,3050,6/19/2010,1
36.039,-106.444,,Point,6/27/2010,SOUTH FORK,NM-SNF-000056,16945,6/26/2010,1
33.16,-107.971,,Point,6/27/2010,ASPEN,NM-GNF-000324,3200,6/26/2010,1
35.681,-105.479,,Point,6/27/2010,TECOLOTE,NM-SNF-000057,812,6/26/2010,1
40.411,-105.532,,Point,6/27/2010,COW CREEK,CO-RMP-000197,1500,6/26/2010,1
37.806,-105.506,,Point,6/27/2010,MEDANO,CO-GSP-000464,5417,6/26/2010,1
66.201,-148.799,,Point,6/27/2010,PAT CREEK,AK-UYD-000501,6300,6/26/2010,1
66.761,-162.574,,Point,6/27/2010,GOLDBUG CREEK,AK-GAD-000462,3200,6/26/2010,1
65.578,-156.681,,Point,6/27/2010,LOUIE CREEK,AK-GAD-000476,2400,6/26/2010,1
65.808,-162.428,,Point,6/27/2010,MONTANA CREEK,AK-GAD-000460,1100,6/25/2010,1
30.056,-104.269,,Point,6/27/2010,ALLISON RANCH,TX-TXS-010015,665,6/26/2010,1
39.77,-77.368,,Point,6/27/2010,CEDAR BRIDGE MATERIALS,B-06-26,100,6/26/2010,1
40.419,-105.298,,Point,6/27/2010,ROUND MOUNTAIN,CO-ARF-0203,150,6/26/2010,1
35.288,-111.624,,Point,6/27/2010,SCHULTZ,AZ-COF-000181,15075,6/26/2010,1
31.818,-109.203,,Point,6/27/2010,HORSESHOE,AZ-CNF-010037,3386,6/26/2010,1
33.634,-109.245,,Point,6/27/2010,PARADISE,AZ-ASF-100101,6355,6/26/2010,1
36.325,-112.317,,Point,7/4/2010,SAFFRON,AZ-GCP-000032,175,7/3/2010,1
36.039,-106.444,,Point,7/4/2010,SOUTH FORK,NM-SNF-000056,17086,7/3/2010,1
43.831,-107.315,,Point,7/4/2010,BIG TRAILS II,WY-WBD-144,440,7/3/2010,1
37.806,-105.506,,Point,7/4/2010,MEDANO,CO-GSP-000464,6231,7/3/2010,1
66.201,-148.799,,Point,7/4/2010,PAT CREEK,AK-UYD-000501,11807,7/3/2010,1
65.578,-156.681,,Point,7/4/2010,LOUIE CREEK,AK-GAD-000476,11349,7/3/2010,1
66.675,-151.905,,Point,7/4/2010,PEAVEY CREEK,AK-TAD-000537,200,7/1/2010,1
65.92,-144.201,,Point,7/4/2010,FIASCO LAKE,AK-UYD-000572,400,7/3/2010,1
36.71,-114.709,,Point,7/4/2010,MOAPA,NV-SND-000019,601,7/3/2010,1
35.681,-105.479,,Point,7/4/2010,TECOLOTE,NM-SNF-000057,812,7/2/2010,1
39.768,-114.148,,Point,7/4/2010,RYE GRASS,NV-ELD-044,305,7/2/2010,1
45.342,-108.813,,Point,7/4/2010,BLUEWATER,MT-SOS-000002,600,7/2/2010,1
31.818,-109.203,,Point,7/4/2010,HORSESHOE,AZ-CNF-010037,3401,7/1/2010,1
34.209,-112.067,,Point,7/11/2010,BLOODY,AZ-PHD-100700,3000,7/10/2010,1
65.578,-156.681,,Point,7/11/2010,LOUIE CREEK,AK-GAD-000476,14600,7/10/2010,1
63.389,-153.679,,Point,7/11/2010,NO NAME CREEK ,AK-SWS-004604,1643,7/10/2010,1
66.075,-147.896,,Point,7/11/2010,THREE SLEEP,AK-UYD-000614,500,7/10/2010,1
66.201,-148.799,,Point,7/11/2010,PAT CREEK,AK-UYD-000501,12001,7/10/2010,1
65.92,-144.201,,Point,7/11/2010,FIASCO LAKE,AK-UYD-000572,674,7/10/2010,1
66.638,-146.926,,Point,7/11/2010,HADWEENZIC,AK-UYD-000613,200,7/10/2010,1
40.851,-112.831,,Point,7/11/2010,MARBLE HEAD,UT-NWS-000250,675,7/10/2010,1
36.039,-106.444,,Point,7/11/2010,SOUTH FORK,NM-SNF-000056,17100,7/10/2010,1
40.245,-108.416,,Point,7/11/2010,ROUGH,CO-WRD-287,340,7/10/2010,1
47.576,-120.35,,Point,7/18/2010,SWAKANE,WA-SES-249,19291,7/17/2010,1
47.835,-117.937,,Point,7/18/2010,LINE,WA-SPA-000001,917,7/17/2010,1
33.658,-116.917,,Point,7/18/2010,VALLEY COMPLEX,CA-RRU-062485,1230,7/17/2010,1
35.55,-118.508,,Point,7/18/2010,BODFISH,CA-CND-002466,560,7/17/2010,1
35.781,-117.769,,Point,7/18/2010,SAND 2,CA-CDD-11051,200,7/17/2010,1
66.675,-151.905,,Point,7/18/2010,PEAVEY CREEK,AK-TAD-000537,24518,7/17/2010,1
66.201,-148.799,,Point,7/18/2010,PAT CREEK,AK-UYD-000501,16018,7/17/2010,1
40.187,-108.219,,Point,7/18/2010,INDIAN VALLEY,CO-RBX--000307,322,7/17/2010,1
39.698,-108.827,,Point,7/18/2010,TWIN BUTTES,CO-WRD-000344,200,7/17/2010,1
46.66,-111.771,,Point,7/18/2010,LAKESIDE,MT-HNF-000008,360,7/16/2010,1
40.338,-112.371,,Point,7/18/2010,PENNEYS,UT-NWS-000284,696,7/17/2010,1
66.201,-148.799,,Point,7/25/2010,PAT CREEK,AK-UYD-000501,19037,7/24/2010,1
66.675,-151.905,,Point,7/25/2010,PEAVEY CREEK,AK-TAD-000537,24518,7/23/2010,1
47.576,-120.35,,Point,7/25/2010,SWAKANE,WA-SES-249,19291,7/24/2010,1
44.515,-110.573,,Point,7/25/2010,BEACH,WY-YNP-1004,520,7/24/2010,1
47.31,-114.806,,Point,7/25/2010,SIEGEL FIRE,MT-LNF-005057,140,7/24/2010,1
43.473,-111.739,,Point,7/25/2010,BLACKTAIL,ID-IFDS-010009,1782,7/24/2010,1
43.03,-115.333,,Point,7/25/2010,SOUTH TRAIL,ID-BOD-000464,5000,7/24/2010,1
38.425,-112.499,,Point,7/25/2010,TWITCHELL ,UT-FIF-000089,350,7/24/2010,1
43.038,-115.766,,Point,7/25/2010,DAIRY BEET,ID-BOD-000462,300,7/24/2010,1
40.047,-120.105,,Point,7/25/2010,CONSTANTIA,NV-CCD-000709,150,7/24/2010,1
39.7,-107.573,,Point,7/25/2010,MEADOW CREEK,CO-WRF--000178,1350,7/24/2010,1
35.696,-117.966,,Point,7/25/2010,INDIAN,CA-CDD-11175,1822,7/23/2010,1
34.545,-118.281,,Point,8/1/2010,CROWN,CA-LAC-10169202,13918,7/31/2010,1
35.058,-118.426,,Point,8/1/2010,WEST,CA-KRN-021461,1658,7/31/2010,1
35.874,-118.453,,Point,8/1/2010,BULL,CA-SQF-2701,16460,7/31/2010,1
37.91,-119.683,,Point,8/1/2010,SLOPE,CA-YNP-2777,137,7/31/2010,1
41.874,-122.718,,Point,8/1/2010,DUTCH,CA-KNF-005561,250,7/31/2010,1
39.327,-120.188,,Point,8/1/2010,BAR,CA-PNF-0700,110,7/31/2010,1
40.916,-120.4,,Point,8/1/2010,MCDONALD (W-23),CA-NOD-3688,10677,7/31/2010,1
48.344,-120.693,,Point,8/1/2010,RAINBOW BRIDGE,WA-NCP-000005,4000,7/31/2010,1
45.099,-120.454,,Point,8/1/2010,BUCKHORN COMPLEX,OR-PRD-000385,4588,7/31/2010,1
39.523,-117.884,,Point,8/1/2010,CLAN,NV-CCD-000793,921,7/31/2010,1
46.653,-114.539,,Point,8/1/2010,PACKER MEADOWS,MT-LNF-000574,135,7/31/2010,1
46.324,-113.941,,Point,8/1/2010,DOMINIC POINT,MT-BRF-5247,894,7/31/2010,1
44.515,-110.573,,Point,8/1/2010,BEACH,WY-YNP-1004,520,7/30/2010,1
43.321,-112.75,,Point,8/1/2010,LAVA FLOW,ID-IFDS-010011,348,7/31/2010,1
43.328,-110.579,,Point,8/1/2010,BULL,WY-BTF-022,1462,7/31/2010,1
42.806,-115.188,,Point,8/1/2010,FLINT,ID-TFD-000291,732,7/31/2010,1
42.737,-112.661,,Point,8/8/2010,ROOSTER ROCK,ID-FHA-010010,12462,8/7/2010,1
42.91,-113.438,,Point,8/8/2010,BEAR TRAP,ID-TFD-000345,7264,8/7/2010,1
42.611,-112.949,,Point,8/8/2010,POWER COUNTY ASSIST 2,ID-2PN-010020,3100,8/7/2010,1
42.837,-114.179,,Point,8/8/2010,STAR LAKE,ID-TFD-000348,2182,8/7/2010,1
42.109,-114.793,,Point,8/8/2010,CHINA MOUNTAIN,ID-TFD-000335,1000,8/7/2010,1
43.529,-115.062,,Point,8/8/2010,DEER PARK,ID-STF-000336,328,8/7/2010,1
44.442,-115.522,,Point,8/8/2010,LITTLE BEAVER COMPLEX,ID-BOF-000499,2850,8/6/2010,1
42.673,-115.65,,Point,8/8/2010,BIG DRAW,ID-MHQ-000342,12416,8/7/2010,1
44.219,-121.584,,Point,8/8/2010,ROOSTER ROCK,OR-DEF-000476,6134,8/7/2010,1
46.371,-118.572,,Point,8/8/2010,EUREKA FIRE,WA-WFS-106,23000,8/7/2010,1
48.344,-120.693,,Point,8/8/2010,RAINBOW BRIDGE,WA-NCP-000005,3710,8/5/2010,1
47.917,-119.384,,Point,8/8/2010,LEAHY JUNCTION FIRE,WA-WFS-105,2000,8/7/2010,1
42.697,-119.583,,Point,8/8/2010,POKER JIM RIDGE,OR-SHR-100262,3153,8/7/2010,1
40.401,-116.071,,Point,8/8/2010,BAILEY,NV-EKD-000713,2681,8/7/2010,1
38.5,-119.712,,Point,8/8/2010,WOLF CREEK,NV-HTF-0725,752,8/7/2010,1
39.327,-120.188,,Point,8/8/2010,BAR,CA-PNF-0700,1040,8/7/2010,1
41.993,-119.906,,Point,8/8/2010,COLEMAN,CA-NOD-3873,279,8/7/2010,1
35.874,-118.453,,Point,8/8/2010,BULL,CA-SQF-2701,16442,8/6/2010,1
46.653,-114.539,,Point,8/8/2010,PACKER MEADOWS,MT-LNF-000574,135,8/6/2010,1
44.515,-110.573,,Point,8/8/2010,BEACH,WY-YNP-1004,520,8/3/2010,1
29.839,-93.616,,Point,8/8/2010,SAND GNAT,LA-SBR-010003,320,8/7/2010,1
34.811,-98.728,,Point,8/15/2010,NORTH MOUNTAIN,OK-WMR-,1800,8/14/2010,1
29.894,-93.406,,Point,8/15/2010,LADYBUG,LA-SBR-010004,556,8/14/2010,1
35.539,-95.055,,Point,8/15/2010,SUGAR HILL,OK-NEU-10-30369,186,8/14/2010,1
35.54,-95.275,,Point,8/15/2010,WARNER,OK-NEU-10-40301,175,8/14/2010,1
34.416,-94.183,,Point,8/15/2010,CREEK COMPLEX,AR-OUF-10078,130,8/14/2010,1
43.529,-115.062,,Point,8/15/2010,DEER PARK,ID-STF-000336,825,8/14/2010,1
38.425,-112.499,,Point,8/15/2010,TWITCHELL CANYON,UT-FIF-000089,4128,8/14/2010,1
44.442,-115.522,,Point,8/15/2010,LITTLE BEAVER COMPLEX,ID-BOF-000499,4053.1,8/14/2010,1
47.668,-108.536,,Point,8/15/2010,SHELBY DUTCH,MT-CMR1-026,358,8/14/2010,1
44.775,-121.252,,Point,8/22/2010,WHITE LIGHTNING COMPLEX,OR-WSA-075,10445,8/21/2010,1
42.399,-123.738,,Point,8/22/2010,OAK FLAT,OR-RSF-010232,2950,8/21/2010,1
45.512,-120.86,,Point,8/22/2010,LOWER DESCHUTES COMPLEX,OR-PRD-0614,9200,8/21/2010,1
45.699,-122.282,,Point,8/22/2010,HILLTOP,WA-PCS-0052,110,8/21/2010,1
44.795,-121.797,,Point,8/22/2010,VIEW LAKE,OR-MHF-000233,125,8/21/2010,1
42.498,-112.524,,Point,8/22/2010,BOWEN,ID-2PN-010026,2000,8/21/2010,1
44.38,-115.21,,Point,8/22/2010,BANNER,ID-SCF-10293,1000,8/21/2010,1
42.563,-115.569,,Point,8/22/2010,LONG BUTTE,ID-TFD-000387,1000,8/21/2010,1
42.398,-116.139,,Point,8/22/2010,TURN,ID-BOD-000692,500,8/21/2010,1
42.494,-115.724,,Point,8/22/2010,BLACKSHEEP,ID-BOD-000688,500,8/21/2010,1
42.549,-115.53,,Point,8/22/2010,BIG DRAW 2,ID-TFD-000391,500,8/21/2010,1
42.016,-114.613,,Point,8/22/2010,MULE CREEK,ID-TWX-000384,5000,8/20/2010,1
43.529,-115.062,,Point,8/22/2010,DEER PARK,ID-STF-000336,1043,8/20/2010,1
43.328,-110.579,,Point,8/22/2010,BULL,WY-BTF-022,3047,8/21/2010,1
32.89,-116.84,,Point,8/22/2010,MONTE,CA-MVU-009309,2000,8/21/2010,1
47.533,-108.283,,Point,8/22/2010,RAVEN,MT-LED-000084,2500,8/22/2010,1
47.55,-108.167,,Point,8/22/2010,RAT PATCH,MT-CMR-000034,2000,8/22/2010,1
44.468,-110.032,,Point,8/22/2010,AURTHUR 2,WY-YNP-1007,218,8/21/2010,1
40.006,-116.502,,Point,8/22/2010,GRASS VALLEY,NV-BMD-000165,1300,8/21/2010,1
42.812,-109.127,,Point,8/22/2010,NORTH FORK ,WY-SHF-310,330,8/21/2010,1
66.201,-148.799,,Point,8/22/2010,PAT CREEK,AK-UYD-000501,53693,8/21/2010,1
36.685,-113.677,,Point,8/22/2010,MUSTANG,AZ-ASD-100528,2528,8/21/2010,1
43.875,-116.105,,Point,8/29/2010,HARRIS CREEK,ID-SWS-000749,400,8/28/2010,1
43.816,-116.127,,Point,8/29/2010,COTTONWOOD,ID-SWS-000748,830,8/28/2010,1
43.218,-115.469,,Point,8/29/2010,HOT TEA,ID-BOD-796,5419,8/28/2010,1
44.287,-115.508,,Point,8/29/2010,WHITEHAWK MOUNTAIN,ID-BOF-000777,300,8/28/2010,1
44.284,-115.452,,Point,8/29/2010,CASNER,ID-BOF-000764,1200,8/28/2010,1
44.099,-116.045,,Point,8/29/2010,FRAZIER,ID-BOF-000746,130,8/28/2010,1
44.606,-116.166,,Point,8/29/2010,HURD,ID-BOF-695,1331,8/28/2010,1
42.988,-114.93,,Point,8/29/2010,NORTH BLISS,ID-TFD-000414,3012,8/28/2010,1
42.622,-115.469,,Point,8/29/2010,LONG BUTTE,ID-TFD-100249,306113,8/28/2010,1
44.38,-115.21,,Point,8/29/2010,BANNER,ID-SCF-10293,2388,8/28/2010,1
42.854,-116.541,,Point,8/29/2010,BUCKSTER,ID-BOD-727,1000,8/28/2010,1
43.449,-112.788,,Point,8/29/2010,MIDDLE BUTTE,ID-INE-010027,14139,8/28/2010,1
42.059,-113.9,,Point,8/29/2010,EMERY ,ID-TFD-000407,3785,8/28/2010,1
44.808,-116.491,,Point,8/29/2010,NORTHRIDGE,ID-PAF-010049,740,8/28/2010,1
44.269,-121.909,,Point,8/29/2010,SCOTT MOUNTAIN,OR-WIF-000218,3305,8/28/2010,1
44.795,-121.797,,Point,8/29/2010,VIEW LAKE FIRE COMPLEX,OR-MHF-000233,5817,8/28/2010,1
42.399,-123.738,,Point,8/29/2010,OAK FLAT,OR-RSF-010232,6350,8/28/2010,1
45.717,-121.295,,Point,8/29/2010,HIWAY 8 FIRE,WA-SES-00543,2040,8/28/2010,1
48.431,-117.84,,Point,8/29/2010,SLIDE CREEK FIRE,WA-NES-000711,989,8/28/2010,1
48.676,-118.65,,Point,8/29/2010,FISH HATCHERY,WA-NES-707,650,8/28/2010,1
44.775,-121.252,,Point,8/29/2010,WHITE LIGHTNING COMPLEX,OR-WSA-075,33701,8/28/2010,1
46.378,-117.756,,Point,8/29/2010,HUBBARD FIRE,WA-WFS-109,11500,8/28/2010,1
48.045,-118.916,,Point,8/29/2010,BUFFALO LAKE,WA-COA-163,408,8/28/2010,1
46.892,-112.499,,Point,8/29/2010,DAVIS,MT-HNF-00032,2170,8/28/2010,1
46.242,-114.25,,Point,8/29/2010,DOWNING MTN,MT-BRF-005298,300,8/28/2010,1
47.533,-108.283,,Point,8/29/2010,RAVEN,MT-LED-000084,12000,8/28/2010,1
47.917,-108.267,,Point,8/29/2010,RAT PATCH,MT-CMR-000034,16500,8/28/2010,1
47.341,-114.462,,Point,8/29/2010,CUTOFF,MT-FHA-121,752,8/28/2010,1
46.929,-115.516,,Point,8/29/2010,LARKINS COMPLEX,ID-CWF-000268,2204.6,8/27/2010,1
46.982,-115.506,,Point,8/29/2010,SAWTOOTH,ID-IPF-004006,275,8/28/2010,1
47.05,-115.252,,Point,8/29/2010,NEEDLE,ID-IPF-004008,150,8/28/2010,1
39.377,-121.141,,Point,8/29/2010,BULLARD,CA-NEU-018309,850,8/28/2010,1
19.767,-155.561,,Point,8/29/2010,MAUNA KEA  33 FIRE,HI-DFW-10-0021,1387,8/28/2010,1
42.794,-102.983,,Point,8/29/2010,ARISTOCRAT,NE-NBF-100515,1200,8/28/2010,1
43.677,-104.848,,Point,8/29/2010,33 MM,WY-MBF-010204,4907,8/28/2010,1
42.882,-106.095,,Point,8/29/2010,GEARY DOME,WY-NAX-010203,2879,8/28/2010,1
34.838,-118.864,,Point,8/29/2010,POST,CA-KRN-024500,1312,8/27/2010,1
35.491,-83.984,,Point,8/29/2010,CALDERWOOD,TN-GSP-10015,150,8/28/2010,1
34.988,-95.388,,Point,8/29/2010,RED ROOSTER,OK-ECU-10-20203,1600,8/28/2010,1
35.504,-112.008,,Point,9/5/2010,HOBBLE,AZ-KNF-000859,176,9/4/2010,1
42.399,-123.738,,Point,9/5/2010,OAK FLAT,OR-RSF-010232,7443,9/4/2010,1
44.795,-121.797,,Point,9/5/2010,VIEW LAKE COMPLEX,OR-MHF-000233,4736,9/4/2010,1
44.269,-121.909,,Point,9/5/2010,SCOTT MOUNTAIN,OR-WIF-000218,3454,9/2/2010,1
44.287,-115.508,,Point,9/5/2010,WHITEHAWK COMPLEX,ID-BOF-000814,1439,9/4/2010,1
44.606,-116.166,,Point,9/5/2010,HURD,ID-BOF-695,1381,9/4/2010,1
32.622,-116.532,,Point,9/5/2010,COWBOY,CA-MVU-9767,827,9/4/2010,1
34.388,-95.091,,Point,9/5/2010,ROUGH EDGE,OK-SEU-10-10217,2600,9/4/2010,1
